ax,ay,az,gx,gy,gz,label
-3.0,0.0,115.0,91.0,4201.0,3242.0,circulo
-8.0,-4.0,121.0,451.0,3645.0,4109.0,circulo
-14.0,-1.0,123.0,299.0,2705.0,4989.0,circulo
-20.0,-4.0,129.0,-1227.0,1813.0,5966.0,circulo
-17.0,-9.0,143.0,-861.0,116.0,6638.0,circulo
-18.0,-14.0,134.0,-360.0,-2051.0,6711.0,circulo
-19.0,-16.0,125.0,-329.0,-3212.0,6552.0,circulo
-15.0,-28.0,127.0,305.0,-4311.0,6051.0,circulo
-13.0,-35.0,128.0,-1099.0,-5636.0,4659.0,circulo
-9.0,-31.0,122.0,-1325.0,-6662.0,3395.0,circulo
-6.0,-36.0,107.0,-1404.0,-7206.0,2064.0,circulo
0.0,-38.0,97.0,-1972.0,-6558.0,225.0,circulo
5.0,-38.0,91.0,-1935.0,-5862.0,-1325.0,circulo
10.0,-38.0,82.0,-1551.0,-4445.0,-3090.0,circulo
14.0,-26.0,84.0,-2326.0,-3065.0,-4341.0,circulo
15.0,-16.0,83.0,-1679.0,-1880.0,-4757.0,circulo
20.0,-15.0,87.0,-1502.0,-403.0,-4586.0,circulo
21.0,-8.0,95.0,-2534.0,-6.0,-4476.0,circulo
23.0,3.0,102.0,-1251.0,396.0,-3419.0,circulo
23.0,-1.0,103.0,-659.0,256.0,-2003.0,circulo
26.0,-6.0,110.0,-531.0,85.0,-1294.0,circulo
27.0,-12.0,104.0,-116.0,-195.0,-708.0,circulo
28.0,-16.0,107.0,-225.0,-158.0,-793.0,circulo
27.0,-4.0,104.0,-201.0,-464.0,-335.0,circulo
27.0,-14.0,100.0,48.0,-183.0,195.0,circulo

-25.0,-18.0,138.0,635.0,-3584.0,8348.0,circulo
-23.0,-11.0,105.0,-482.0,-4201.0,6870.0,circulo
-11.0,-9.0,117.0,-2717.0,-4079.0,5270.0,circulo
-9.0,-1.0,127.0,-2748.0,-5416.0,4097.0,circulo
-6.0,-5.0,112.0,-3621.0,-6302.0,3658.0,circulo
0.0,-17.0,111.0,-3810.0,-6668.0,2595.0,circulo
6.0,-23.0,102.0,-4561.0,-6680.0,995.0,circulo
12.0,-27.0,108.0,-4519.0,-6406.0,-616.0,circulo
16.0,-26.0,99.0,-3627.0,-6625.0,-2198.0,circulo
20.0,-23.0,93.0,-2961.0,-5825.0,-3273.0,circulo
25.0,-21.0,91.0,-3035.0,-5392.0,-3810.0,circulo
29.0,-28.0,75.0,-2687.0,-4006.0,-4555.0,circulo
32.0,-25.0,76.0,-3352.0,-2680.0,-5483.0,circulo
33.0,-19.0,73.0,-1703.0,-867.0,-5948.0,circulo
31.0,-12.0,73.0,-2430.0,512.0,-6003.0,circulo
32.0,-4.0,87.0,-1129.0,1984.0,-6161.0,circulo
31.0,-13.0,85.0,-3346.0,2870.0,-5807.0,circulo
30.0,7.0,97.0,-470.0,3438.0,-5777.0,circulo
30.0,0.0,89.0,-1080.0,3145.0,-4048.0,circulo
29.0,7.0,97.0,531.0,3963.0,-3603.0,circulo
25.0,-4.0,97.0,-763.0,4219.0,-2656.0,circulo
24.0,3.0,101.0,1355.0,3957.0,-3187.0,circulo
17.0,4.0,84.0,409.0,5300.0,-2381.0,circulo
15.0,8.0,108.0,1141.0,5483.0,-1777.0,circulo
11.0,4.0,105.0,543.0,5838.0,-1526.0,circulo
3.0,6.0,111.0,-372.0,5862.0,-1361.0,circulo
1.0,13.0,128.0,274.0,5288.0,-812.0,circulo
-2.0,14.0,124.0,-677.0,4024.0,409.0,circulo
0.0,13.0,135.0,1135.0,2894.0,1025.0,circulo
-8.0,15.0,114.0,-1172.0,1941.0,2277.0,circulo
-3.0,10.0,131.0,1099.0,1270.0,3059.0,circulo
-10.0,6.0,112.0,-604.0,635.0,3548.0,circulo
-6.0,2.0,117.0,140.0,238.0,3621.0,circulo
-9.0,3.0,106.0,-824.0,372.0,3725.0,circulo
-6.0,1.0,114.0,-323.0,67.0,3694.0,circulo
-8.0,6.0,97.0,-598.0,91.0,3749.0,circulo
-9.0,1.0,112.0,-818.0,549.0,3914.0,circulo
-11.0,-1.0,118.0,-598.0,-238.0,3444.0,circulo
-12.0,-1.0,118.0,-726.0,-861.0,3132.0,circulo
-9.0,-1.0,113.0,-445.0,-1459.0,2705.0,circulo

4.0,6.0,106.0,-604.0,-293.0,-647.0,circulo
5.0,2.0,109.0,-451.0,-183.0,-946.0,circulo
5.0,-1.0,108.0,-512.0,-293.0,-1661.0,circulo
4.0,3.0,106.0,-329.0,-341.0,-2192.0,circulo
2.0,10.0,104.0,-305.0,-256.0,-2595.0,circulo
3.0,27.0,105.0,-219.0,-103.0,-1905.0,circulo
2.0,28.0,104.0,-97.0,152.0,-543.0,circulo
4.0,20.0,107.0,-207.0,146.0,488.0,circulo
3.0,12.0,106.0,-232.0,18.0,873.0,circulo
6.0,6.0,107.0,134.0,177.0,751.0,circulo
6.0,8.0,108.0,30.0,-36.0,384.0,circulo
3.0,5.0,111.0,-24.0,24.0,-42.0,circulo
1.0,7.0,112.0,-116.0,-458.0,-409.0,circulo
1.0,12.0,109.0,280.0,-690.0,-409.0,circulo
2.0,10.0,104.0,-629.0,-677.0,-305.0,circulo
3.0,11.0,109.0,-592.0,-567.0,-134.0,circulo
4.0,9.0,111.0,-250.0,-763.0,-36.0,circulo
7.0,10.0,121.0,158.0,-1270.0,-341.0,circulo
5.0,10.0,112.0,2436.0,-1471.0,-525.0,circulo
8.0,15.0,109.0,2320.0,-1880.0,-250.0,circulo
4.0,16.0,112.0,-555.0,-2839.0,73.0,circulo
8.0,16.0,103.0,-341.0,-3810.0,-109.0,circulo
10.0,16.0,75.0,1593.0,-1838.0,-458.0,circulo
17.0,23.0,89.0,-158.0,-293.0,-445.0,circulo
18.0,32.0,86.0,-574.0,555.0,183.0,circulo
15.0,28.0,105.0,-1001.0,1740.0,787.0,circulo
18.0,25.0,129.0,-103.0,311.0,1490.0,circulo
16.0,8.0,116.0,2491.0,-873.0,763.0,circulo
14.0,12.0,100.0,1465.0,-909.0,-219.0,circulo
12.0,14.0,96.0,1343.0,-73.0,-922.0,circulo
11.0,23.0,98.0,1563.0,470.0,-1258.0,circulo
12.0,30.0,97.0,-299.0,622.0,-732.0,circulo
11.0,40.0,104.0,-2442.0,787.0,12.0,circulo
10.0,40.0,107.0,-3132.0,690.0,1270.0,circulo
13.0,32.0,111.0,-109.0,451.0,1697.0,circulo
11.0,24.0,110.0,-1856.0,-525.0,2558.0,circulo
15.0,15.0,107.0,-2015.0,-983.0,2644.0,circulo
31.0,25.0,107.0,-3835.0,-793.0,2131.0,circulo
19.0,8.0,107.0,-219.0,-1251.0,1612.0,circulo
21.0,6.0,104.0,311.0,-1508.0,-30.0,circulo

0.0,19.0,114.0,-2693.0,-6876.0,3181.0,circulo
8.0,5.0,102.0,-3535.0,-6583.0,1209.0,circulo
12.0,14.0,117.0,-2265.0,-7560.0,-122.0,circulo
15.0,19.0,77.0,-458.0,-6858.0,-366.0,circulo
18.0,19.0,81.0,-409.0,-4256.0,-574.0,circulo
25.0,19.0,98.0,219.0,-4030.0,-610.0,circulo
31.0,7.0,95.0,-1563.0,-4348.0,-1868.0,circulo
33.0,11.0,87.0,-2919.0,-4177.0,-3059.0,circulo
35.0,16.0,87.0,-952.0,-3444.0,-4616.0,circulo
38.0,13.0,85.0,-2601.0,-2894.0,-4164.0,circulo
39.0,7.0,82.0,-1551.0,-1941.0,-5789.0,circulo
35.0,17.0,80.0,-1868.0,-1490.0,-6931.0,circulo
33.0,34.0,76.0,-1264.0,0.0,-6265.0,circulo
30.0,39.0,73.0,140.0,1612.0,-5270.0,circulo
28.0,32.0,78.0,0.0,2699.0,-5166.0,circulo
21.0,43.0,87.0,67.0,2589.0,-5221.0,circulo
12.0,45.0,69.0,195.0,3596.0,-4769.0,circulo
11.0,49.0,88.0,482.0,5013.0,-3749.0,circulo
