ax,ay,az,gx,gy,gz,label
24.0,6.0,102.0,-335.0,2332.0,476.0,ele
25.0,3.0,110.0,-311.0,2271.0,604.0,ele
24.0,3.0,106.0,-91.0,1917.0,586.0,ele
22.0,-1.0,110.0,-683.0,2094.0,445.0,ele
22.0,-2.0,120.0,42.0,1654.0,85.0,ele
19.0,-6.0,127.0,-830.0,604.0,-54.0,ele
18.0,-12.0,118.0,-403.0,-262.0,-256.0,ele
20.0,-24.0,109.0,-928.0,-537.0,-879.0,ele
19.0,-28.0,106.0,702.0,-97.0,-2509.0,ele
17.0,-12.0,109.0,-61.0,-103.0,-4213.0,ele
16.0,6.0,109.0,-549.0,-476.0,-4641.0,ele
14.0,21.0,109.0,-824.0,-378.0,-3902.0,ele
14.0,19.0,114.0,-659.0,-702.0,-2748.0,ele
17.0,13.0,105.0,-256.0,-879.0,-2192.0,ele
19.0,11.0,100.0,384.0,-519.0,-2186.0,ele
18.0,7.0,96.0,-189.0,-36.0,-2406.0,ele
18.0,17.0,102.0,-830.0,311.0,-2461.0,ele

54.0,1.0,96.0,-1435.0,555.0,-42.0,ele
51.0,2.0,85.0,-1288.0,225.0,378.0,ele
47.0,-5.0,79.0,-79.0,964.0,207.0,ele
48.0,-1.0,76.0,-1294.0,1948.0,-195.0,ele
45.0,-1.0,88.0,-378.0,3108.0,-378.0,ele
42.0,-5.0,99.0,-506.0,3138.0,-580.0,ele
39.0,-2.0,100.0,-409.0,3004.0,-964.0,ele
39.0,9.0,95.0,-500.0,3047.0,-738.0,ele
37.0,9.0,98.0,-836.0,3609.0,0.0,ele
32.0,3.0,108.0,-519.0,4054.0,421.0,ele
31.0,-2.0,119.0,-24.0,3694.0,317.0,ele
28.0,-1.0,117.0,-1025.0,2564.0,-12.0,ele
29.0,4.0,112.0,-1215.0,1966.0,116.0,ele
25.0,0.0,107.0,-800.0,1929.0,280.0,ele
24.0,0.0,109.0,-543.0,2058.0,280.0,ele
21.0,-2.0,111.0,-30.0,2058.0,366.0,ele
21.0,-5.0,116.0,-1032.0,1685.0,97.0,ele
19.0,-6.0,129.0,-506.0,806.0,-341.0,ele
19.0,-10.0,126.0,-598.0,-305.0,-378.0,ele
18.0,-14.0,117.0,85.0,-1080.0,-848.0,ele
19.0,-19.0,105.0,-555.0,-1093.0,-1404.0,ele
20.0,-19.0,97.0,-262.0,-458.0,-2393.0,ele
18.0,-13.0,107.0,-806.0,146.0,-3224.0,ele
17.0,-5.0,115.0,-1203.0,-555.0,-3633.0,ele
16.0,0.0,106.0,-946.0,-775.0,-3737.0,ele
18.0,2.0,106.0,-549.0,-317.0,-3285.0,ele
18.0,-1.0,112.0,-830.0,-506.0,-3279.0,ele
17.0,0.0,103.0,-476.0,-726.0,-3609.0,ele
17.0,7.0,101.0,-745.0,-189.0,-3633.0,ele
20.0,17.0,103.0,-128.0,42.0,-3181.0,ele
20.0,13.0,101.0,-946.0,-54.0,-2143.0,ele
19.0,11.0,99.0,201.0,335.0,-1679.0,ele
16.0,0.0,103.0,-195.0,647.0,-1941.0,ele
13.0,14.0,112.0,-793.0,305.0,-2442.0,ele
12.0,22.0,107.0,-506.0,-54.0,-1520.0,ele
16.0,20.0,107.0,-696.0,146.0,-262.0,ele
19.0,14.0,111.0,-128.0,36.0,451.0,ele
19.0,0.0,109.0,-317.0,-189.0,525.0,ele
18.0,2.0,106.0,79.0,42.0,-378.0,ele
13.0,16.0,113.0,-482.0,-67.0,-360.0,ele

59.0,12.0,91.0,-427.0,-305.0,1160.0,ele
58.0,0.0,76.0,-708.0,-97.0,806.0,ele
59.0,6.0,70.0,-683.0,885.0,293.0,ele
58.0,4.0,72.0,-806.0,1887.0,238.0,ele
58.0,7.0,76.0,-225.0,2735.0,122.0,ele
50.0,6.0,83.0,-1349.0,3187.0,427.0,ele
48.0,0.0,88.0,-305.0,3621.0,549.0,ele
43.0,0.0,87.0,-323.0,4207.0,54.0,ele
41.0,2.0,96.0,-745.0,4659.0,-97.0,ele
41.0,12.0,99.0,-897.0,4531.0,213.0,ele
37.0,-1.0,107.0,-1490.0,4879.0,665.0,ele
34.0,0.0,118.0,335.0,4262.0,-73.0,ele
31.0,7.0,123.0,-1581.0,3224.0,54.0,ele
29.0,2.0,116.0,329.0,2546.0,-225.0,ele
27.0,8.0,118.0,1038.0,2558.0,-42.0,ele
26.0,-2.0,128.0,-6.0,891.0,-531.0,ele
25.0,15.0,106.0,-635.0,482.0,-268.0,ele
23.0,3.0,109.0,-665.0,500.0,-30.0,ele
22.0,9.0,111.0,-683.0,543.0,42.0,ele
23.0,4.0,115.0,-720.0,250.0,439.0,ele
22.0,-6.0,113.0,256.0,-103.0,-67.0,ele
23.0,-11.0,113.0,-745.0,-439.0,-763.0,ele
23.0,-14.0,107.0,-415.0,-488.0,-1899.0,ele
22.0,-4.0,108.0,-219.0,-476.0,-2919.0,ele
20.0,6.0,109.0,-103.0,-482.0,-2833.0,ele
23.0,12.0,104.0,-696.0,-793.0,-2467.0,ele
23.0,4.0,102.0,-745.0,-372.0,-1905.0,ele
22.0,4.0,107.0,-323.0,-238.0,-2540.0,ele
20.0,8.0,107.0,-800.0,-555.0,-2741.0,ele
21.0,11.0,100.0,-476.0,-384.0,-2546.0,ele
22.0,5.0,102.0,-1294.0,-225.0,-2632.0,ele
19.0,8.0,98.0,-531.0,225.0,-3151.0,ele
20.0,18.0,110.0,-250.0,354.0,-3340.0,ele
18.0,28.0,104.0,-287.0,54.0,-2497.0,ele
17.0,27.0,107.0,-366.0,177.0,-1435.0,ele
18.0,26.0,109.0,-293.0,-30.0,-458.0,ele
19.0,20.0,101.0,79.0,12.0,128.0,ele
21.0,13.0,108.0,-256.0,268.0,329.0,ele
18.0,9.0,113.0,-745.0,-158.0,366.0,ele
19.0,5.0,108.0,-67.0,-421.0,134.0,ele

62.0,10.0,81.0,-384.0,506.0,476.0,ele
62.0,5.0,89.0,-287.0,683.0,635.0,ele
60.0,1.0,87.0,-256.0,366.0,488.0,ele
60.0,0.0,76.0,-592.0,677.0,-67.0,ele
56.0,4.0,69.0,-690.0,1545.0,-146.0,ele
51.0,0.0,61.0,-494.0,2809.0,-170.0,ele
48.0,6.0,68.0,-848.0,4482.0,-464.0,ele
47.0,9.0,84.0,-983.0,5264.0,219.0,ele
44.0,0.0,90.0,-219.0,5673.0,79.0,ele
43.0,7.0,104.0,-1258.0,5465.0,18.0,ele
38.0,-4.0,111.0,-2192.0,5184.0,-341.0,ele
31.0,10.0,116.0,-1673.0,4879.0,-659.0,ele
28.0,2.0,124.0,-970.0,4274.0,323.0,ele
26.0,2.0,124.0,0.0,3676.0,85.0,ele
24.0,1.0,133.0,-1117.0,2070.0,-54.0,ele
24.0,5.0,126.0,-1080.0,500.0,-97.0,ele
23.0,3.0,110.0,-818.0,158.0,-61.0,ele
22.0,5.0,109.0,-494.0,451.0,195.0,ele
22.0,-4.0,115.0,-213.0,201.0,134.0,ele
23.0,-5.0,112.0,-500.0,-341.0,-354.0,ele
24.0,-8.0,107.0,-207.0,-152.0,-586.0,ele
24.0,-22.0,116.0,372.0,-372.0,-1154.0,ele
23.0,-22.0,106.0,-696.0,-775.0,-2772.0,ele
22.0,-3.0,104.0,-97.0,-341.0,-3719.0,ele
20.0,3.0,110.0,-525.0,-415.0,-3291.0,ele
20.0,5.0,103.0,-177.0,-470.0,-3102.0,ele
21.0,8.0,106.0,-42.0,-378.0,-3090.0,ele
20.0,8.0,99.0,-616.0,-543.0,-3114.0,ele
19.0,13.0,96.0,-561.0,79.0,-3291.0,ele
17.0,20.0,100.0,-396.0,396.0,-2772.0,ele
19.0,22.0,103.0,-134.0,574.0,-2393.0,ele
17.0,27.0,109.0,-787.0,506.0,-1288.0,ele
17.0,20.0,108.0,-268.0,201.0,-427.0,ele
19.0,14.0,108.0,-732.0,287.0,30.0,ele
20.0,7.0,113.0,140.0,195.0,146.0,ele
19.0,1.0,110.0,-1001.0,-329.0,-85.0,ele
19.0,7.0,100.0,-1215.0,-317.0,-372.0,ele
18.0,10.0,105.0,-1123.0,335.0,-170.0,ele
18.0,8.0,118.0,-79.0,-30.0,-140.0,ele
19.0,8.0,106.0,-683.0,-512.0,24.0,ele

57.0,2.0,97.0,305.0,500.0,396.0,ele
53.0,-3.0,84.0,-567.0,238.0,439.0,ele
54.0,0.0,78.0,-396.0,909.0,85.0,ele
51.0,2.0,74.0,-580.0,1758.0,409.0,ele
50.0,-3.0,75.0,-360.0,2650.0,134.0,ele
45.0,3.0,85.0,-1758.0,3505.0,433.0,ele
43.0,-6.0,95.0,-726.0,3688.0,604.0,ele
42.0,-4.0,103.0,-1996.0,3316.0,-24.0,ele
41.0,0.0,98.0,-1196.0,3377.0,500.0,ele
39.0,-12.0,109.0,-512.0,3822.0,378.0,ele
38.0,-8.0,124.0,-525.0,2937.0,-36.0,ele
35.0,-11.0,115.0,-641.0,1893.0,-287.0,ele
32.0,-2.0,106.0,-818.0,1685.0,-525.0,ele
28.0,0.0,100.0,-775.0,1984.0,-384.0,ele
28.0,4.0,112.0,-757.0,1917.0,274.0,ele
32.0,-2.0,115.0,-1374.0,1832.0,848.0,ele
28.0,-7.0,136.0,-421.0,818.0,885.0,ele
27.0,-16.0,114.0,158.0,-757.0,745.0,ele
24.0,-17.0,95.0,-922.0,-427.0,-250.0,ele
26.0,-9.0,99.0,-262.0,366.0,-610.0,ele
26.0,-15.0,111.0,-1080.0,341.0,-225.0,ele
26.0,-24.0,109.0,-348.0,-287.0,-842.0,ele
27.0,-25.0,102.0,-2003.0,-213.0,-1593.0,ele
26.0,-19.0,106.0,-1258.0,116.0,-2711.0,ele
25.0,-4.0,118.0,-1636.0,-170.0,-2784.0,ele
24.0,-2.0,106.0,-1453.0,-934.0,-1984.0,ele
24.0,-9.0,96.0,-891.0,-293.0,-2131.0,ele
25.0,-4.0,100.0,-610.0,219.0,-2155.0,ele
26.0,-8.0,106.0,-1056.0,238.0,-1929.0,ele
26.0,-8.0,105.0,-885.0,-116.0,-2143.0,ele
26.0,-10.0,98.0,-1203.0,213.0,-1941.0,ele
26.0,-11.0,103.0,-24.0,604.0,-2534.0,ele
23.0,-6.0,108.0,-592.0,549.0,-2815.0,ele
21.0,6.0,104.0,-195.0,299.0,-2974.0,ele
22.0,13.0,104.0,-12.0,458.0,-2100.0,ele
22.0,14.0,110.0,73.0,482.0,-842.0,ele
22.0,5.0,113.0,91.0,-42.0,-97.0,ele
22.0,-1.0,106.0,48.0,-354.0,207.0,ele
25.0,-3.0,98.0,-122.0,-61.0,335.0,ele
25.0,-6.0,106.0,-390.0,348.0,97.0,ele

25.0,-6.0,102.0,79.0,702.0,598.0,ele
25.0,1.0,106.0,140.0,329.0,482.0,ele
25.0,0.0,96.0,195.0,61.0,616.0,ele
22.0,0.0,92.0,293.0,311.0,800.0,ele
18.0,-12.0,89.0,-24.0,653.0,311.0,ele
16.0,5.0,89.0,225.0,854.0,-482.0,ele
20.0,7.0,97.0,-1044.0,1319.0,494.0,ele
19.0,6.0,99.0,1233.0,1349.0,390.0,ele
23.0,6.0,106.0,-1282.0,1770.0,1245.0,ele
18.0,-10.0,105.0,348.0,2259.0,696.0,ele
21.0,-8.0,125.0,-574.0,1685.0,-531.0,ele
10.0,-3.0,109.0,-1514.0,745.0,-696.0,ele
20.0,12.0,103.0,-610.0,1001.0,-1398.0,ele
16.0,2.0,120.0,-561.0,2125.0,574.0,ele
16.0,-3.0,124.0,1233.0,1880.0,61.0,ele
11.0,-4.0,120.0,525.0,1099.0,-128.0,ele
12.0,-2.0,115.0,73.0,812.0,-781.0,ele
9.0,13.0,117.0,-629.0,470.0,-268.0,ele
8.0,2.0,118.0,-152.0,690.0,726.0,ele
7.0,-1.0,129.0,421.0,-225.0,580.0,ele
8.0,-1.0,117.0,-500.0,-1545.0,702.0,ele
9.0,-6.0,100.0,-635.0,-1465.0,348.0,ele
12.0,0.0,100.0,134.0,-775.0,116.0,ele
7.0,-5.0,95.0,-109.0,-73.0,85.0,ele
8.0,0.0,112.0,146.0,329.0,-653.0,ele
13.0,0.0,109.0,61.0,-287.0,-250.0,ele
10.0,-12.0,107.0,-574.0,-109.0,-922.0,ele
10.0,-9.0,106.0,-311.0,122.0,-2357.0,ele
6.0,1.0,104.0,-885.0,543.0,-3566.0,ele
5.0,15.0,109.0,-885.0,555.0,-3212.0,ele
4.0,11.0,117.0,-1349.0,170.0,-2351.0,ele
5.0,11.0,114.0,24.0,-244.0,-1990.0,ele
6.0,2.0,114.0,-464.0,-470.0,-1648.0,ele
7.0,2.0,109.0,317.0,-647.0,-1984.0,ele
8.0,-2.0,105.0,-708.0,-592.0,-2241.0,ele
8.0,4.0,108.0,-250.0,-427.0,-2998.0,ele
6.0,14.0,109.0,-574.0,-488.0,-2711.0,ele
7.0,20.0,106.0,152.0,-665.0,-2204.0,ele
7.0,22.0,102.0,-745.0,-366.0,-1190.0,ele
9.0,18.0,111.0,73.0,-299.0,-519.0,ele

25.0,-3.0,101.0,-116.0,897.0,-158.0,ele
25.0,-5.0,103.0,-207.0,470.0,-91.0,ele
23.0,-1.0,92.0,-1606.0,-274.0,-109.0,ele
18.0,-7.0,82.0,-1221.0,726.0,-164.0,ele
20.0,9.0,89.0,30.0,2009.0,195.0,ele
20.0,-6.0,103.0,586.0,2296.0,964.0,ele
20.0,-2.0,109.0,128.0,2045.0,244.0,ele
18.0,0.0,109.0,-244.0,1923.0,458.0,ele
15.0,-3.0,117.0,433.0,2424.0,512.0,ele
13.0,-5.0,125.0,690.0,1697.0,470.0,ele
14.0,-8.0,123.0,-800.0,824.0,-280.0,ele
14.0,0.0,119.0,-641.0,629.0,-635.0,ele
14.0,-2.0,123.0,-934.0,256.0,-341.0,ele
10.0,9.0,107.0,-464.0,103.0,54.0,ele
8.0,2.0,108.0,219.0,787.0,616.0,ele
8.0,0.0,103.0,-195.0,1001.0,476.0,ele
8.0,1.0,107.0,-170.0,1148.0,470.0,ele
8.0,0.0,118.0,0.0,1123.0,531.0,ele
6.0,-2.0,122.0,91.0,403.0,622.0,ele
4.0,0.0,117.0,54.0,-213.0,677.0,ele
4.0,-9.0,110.0,-213.0,-201.0,537.0,ele
6.0,-6.0,108.0,-293.0,-232.0,128.0,ele
6.0,-8.0,112.0,-647.0,-360.0,-152.0,ele
6.0,-8.0,112.0,-1062.0,-732.0,-598.0,ele
7.0,-5.0,107.0,207.0,-903.0,-1160.0,ele
8.0,0.0,105.0,-189.0,-940.0,-995.0,ele
9.0,-5.0,99.0,-299.0,-341.0,-916.0,ele
9.0,-5.0,108.0,-85.0,97.0,-1429.0,ele
10.0,-7.0,111.0,-787.0,12.0,-1832.0,ele
8.0,-7.0,112.0,-274.0,-232.0,-2546.0,ele
9.0,3.0,113.0,-916.0,-775.0,-2711.0,ele
8.0,0.0,102.0,-641.0,-793.0,-2442.0,ele
7.0,5.0,106.0,-128.0,-348.0,-2674.0,ele
6.0,8.0,104.0,268.0,-201.0,-2552.0,ele
6.0,6.0,110.0,73.0,-42.0,-2424.0,ele
8.0,6.0,109.0,116.0,-250.0,-2326.0,ele
8.0,4.0,106.0,213.0,-335.0,-2247.0,ele
9.0,9.0,105.0,262.0,-146.0,-2259.0,ele
7.0,13.0,101.0,-213.0,134.0,-2076.0,ele
6.0,22.0,108.0,116.0,506.0,-1459.0,ele

19.0,-4.0,100.0,-274.0,1429.0,201.0,ele
14.0,-11.0,94.0,-329.0,1312.0,433.0,ele
15.0,-1.0,95.0,341.0,1935.0,317.0,ele
12.0,-8.0,103.0,262.0,2375.0,494.0,ele
8.0,-7.0,114.0,-268.0,2167.0,0.0,ele
11.0,-1.0,116.0,354.0,1569.0,67.0,ele
5.0,-7.0,113.0,-299.0,1404.0,287.0,ele
7.0,0.0,117.0,268.0,1447.0,-164.0,ele
4.0,-2.0,118.0,-451.0,1050.0,323.0,ele
5.0,-3.0,114.0,433.0,806.0,225.0,ele
4.0,-5.0,117.0,-476.0,1135.0,195.0,ele
4.0,3.0,122.0,305.0,641.0,378.0,ele
3.0,-4.0,116.0,-91.0,250.0,757.0,ele
2.0,-7.0,114.0,-378.0,122.0,512.0,ele
1.0,-8.0,117.0,-18.0,42.0,287.0,ele
1.0,-11.0,118.0,103.0,-311.0,-24.0,ele
2.0,-10.0,115.0,30.0,-671.0,-85.0,ele
3.0,-7.0,114.0,305.0,-1129.0,-262.0,ele
4.0,0.0,109.0,-476.0,-1386.0,-219.0,ele
5.0,-3.0,100.0,-116.0,-854.0,-48.0,ele
7.0,-5.0,102.0,977.0,-177.0,-18.0,ele
6.0,-10.0,106.0,549.0,85.0,-720.0,ele
6.0,-10.0,110.0,-641.0,-164.0,-1593.0,ele
4.0,-1.0,111.0,525.0,-384.0,-2564.0,ele
6.0,7.0,107.0,305.0,-500.0,-2045.0,ele
5.0,-1.0,102.0,280.0,-195.0,-2119.0,ele
4.0,5.0,106.0,-531.0,103.0,-2253.0,ele
4.0,7.0,111.0,-207.0,-36.0,-1807.0,ele
0.0,-3.0,109.0,30.0,-317.0,-1880.0,ele
3.0,8.0,106.0,-48.0,-519.0,-2210.0,ele
4.0,3.0,101.0,335.0,12.0,-2180.0,ele
6.0,13.0,109.0,-378.0,109.0,-2302.0,ele
5.0,13.0,108.0,-287.0,-30.0,-1746.0,ele
5.0,11.0,111.0,219.0,-48.0,-1636.0,ele
5.0,12.0,105.0,-250.0,-225.0,-1196.0,ele
2.0,7.0,104.0,109.0,195.0,-1361.0,ele
3.0,13.0,110.0,-54.0,134.0,-1239.0,ele
1.0,16.0,109.0,-152.0,-109.0,-885.0,ele
2.0,15.0,105.0,-122.0,-12.0,-403.0,ele
3.0,13.0,109.0,-116.0,213.0,12.0,ele

21.0,-6.0,103.0,-396.0,201.0,1850.0,ele
22.0,-14.0,99.0,-323.0,79.0,683.0,ele
21.0,-4.0,98.0,-714.0,-91.0,-439.0,ele
21.0,8.0,87.0,-629.0,-42.0,-61.0,ele
19.0,2.0,85.0,-1569.0,592.0,970.0,ele
19.0,-6.0,93.0,-1447.0,677.0,891.0,ele
16.0,-7.0,90.0,-2290.0,1196.0,445.0,ele
19.0,-5.0,100.0,-622.0,1996.0,390.0,ele
9.0,-8.0,105.0,-2888.0,2363.0,195.0,ele
10.0,-1.0,118.0,-305.0,2216.0,671.0,ele
12.0,-12.0,123.0,-781.0,1600.0,476.0,ele
14.0,0.0,110.0,-641.0,1380.0,561.0,ele
10.0,-21.0,117.0,964.0,2125.0,103.0,ele
10.0,-4.0,130.0,-293.0,1526.0,-335.0,ele
7.0,0.0,123.0,18.0,170.0,335.0,ele
8.0,-2.0,112.0,-1154.0,67.0,1019.0,ele
7.0,-8.0,116.0,592.0,488.0,653.0,ele
8.0,-10.0,118.0,85.0,421.0,696.0,ele
6.0,-14.0,118.0,-170.0,0.0,512.0,ele
7.0,-11.0,113.0,-677.0,-366.0,482.0,ele
5.0,-18.0,113.0,-30.0,-622.0,470.0,ele
7.0,-22.0,109.0,-128.0,-793.0,-201.0,ele
7.0,-12.0,105.0,439.0,-659.0,-763.0,ele
8.0,-13.0,104.0,-732.0,-500.0,-1099.0,ele
6.0,-11.0,101.0,-250.0,-256.0,-1740.0,ele
7.0,-10.0,103.0,-977.0,384.0,-1813.0,ele
7.0,-4.0,114.0,445.0,341.0,-2796.0,ele
7.0,2.0,110.0,-348.0,42.0,-2033.0,ele
6.0,-2.0,114.0,1203.0,24.0,-2320.0,ele
6.0,0.0,114.0,268.0,-506.0,-2106.0,ele
5.0,3.0,100.0,622.0,-500.0,-2167.0,ele
8.0,1.0,95.0,287.0,268.0,-2161.0,ele
4.0,4.0,109.0,580.0,598.0,-2222.0,ele
5.0,10.0,116.0,409.0,152.0,-1575.0,ele
4.0,1.0,110.0,885.0,-372.0,-1306.0,ele
5.0,-2.0,106.0,183.0,-311.0,-1685.0,ele
5.0,0.0,101.0,451.0,-85.0,-2314.0,ele
4.0,10.0,107.0,-354.0,262.0,-2461.0,ele
3.0,18.0,112.0,54.0,91.0,-1850.0,ele
4.0,15.0,111.0,-183.0,-109.0,-958.0,ele

19.0,1.0,99.0,-103.0,-177.0,-79.0,ele
18.0,0.0,97.0,-909.0,-164.0,-30.0,ele
16.0,3.0,99.0,-293.0,-146.0,366.0,ele
14.0,1.0,96.0,244.0,-464.0,720.0,ele
18.0,0.0,84.0,757.0,24.0,384.0,ele
20.0,5.0,91.0,-714.0,1087.0,848.0,ele
19.0,0.0,103.0,-995.0,1294.0,885.0,ele
14.0,0.0,97.0,-1294.0,1740.0,1196.0,ele
16.0,-6.0,108.0,-745.0,2076.0,647.0,ele
9.0,0.0,118.0,-946.0,1832.0,146.0,ele
11.0,-9.0,117.0,-1080.0,1337.0,390.0,ele
9.0,-6.0,114.0,1001.0,1508.0,-616.0,ele
10.0,3.0,120.0,-1465.0,1007.0,-122.0,ele
9.0,1.0,117.0,146.0,1050.0,506.0,ele
7.0,-6.0,119.0,-775.0,604.0,439.0,ele
8.0,0.0,111.0,103.0,720.0,207.0,ele
7.0,-3.0,117.0,6.0,873.0,470.0,ele
5.0,-4.0,116.0,-238.0,586.0,329.0,ele
4.0,-7.0,116.0,-415.0,378.0,109.0,ele
2.0,-4.0,120.0,-690.0,-85.0,-348.0,ele
3.0,0.0,113.0,-445.0,-622.0,-164.0,ele
3.0,-6.0,108.0,-500.0,-439.0,6.0,ele
5.0,-5.0,112.0,-604.0,-867.0,116.0,ele
6.0,-11.0,106.0,-1038.0,-1264.0,67.0,ele
6.0,-16.0,100.0,-708.0,-903.0,-622.0,ele
6.0,-10.0,104.0,-250.0,-311.0,-1502.0,ele
5.0,-2.0,105.0,-274.0,12.0,-1832.0,ele
6.0,3.0,106.0,323.0,396.0,-1697.0,ele
9.0,0.0,108.0,-195.0,555.0,-1050.0,ele
4.0,-2.0,114.0,-439.0,85.0,-1471.0,ele
6.0,1.0,113.0,-427.0,-79.0,-1728.0,ele
6.0,4.0,109.0,91.0,-299.0,-1288.0,ele
10.0,4.0,110.0,-42.0,-317.0,-830.0,ele
4.0,-7.0,104.0,-451.0,-287.0,-1141.0,ele
6.0,2.0,110.0,-897.0,-97.0,-1587.0,ele
3.0,1.0,108.0,97.0,-250.0,-1306.0,ele
4.0,0.0,109.0,146.0,-256.0,-1429.0,ele
4.0,1.0,106.0,213.0,-329.0,-1661.0,ele
4.0,3.0,106.0,146.0,18.0,-1844.0,ele
5.0,9.0,107.0,262.0,122.0,-1618.0,ele

31.0,-14.0,96.0,-140.0,-183.0,451.0,ele
31.0,-7.0,91.0,6.0,42.0,-146.0,ele
32.0,-1.0,97.0,-690.0,635.0,189.0,ele
32.0,-8.0,111.0,-830.0,683.0,470.0,ele
32.0,-12.0,112.0,-116.0,250.0,201.0,ele
30.0,-11.0,110.0,-885.0,-219.0,-305.0,ele
30.0,-5.0,106.0,-482.0,-287.0,-629.0,ele
29.0,-2.0,106.0,-738.0,0.0,-329.0,ele
29.0,-3.0,111.0,-158.0,6.0,-67.0,ele
29.0,-4.0,112.0,-390.0,-299.0,170.0,ele
30.0,-7.0,106.0,-427.0,-604.0,-6.0,ele
30.0,-3.0,105.0,-262.0,-482.0,-103.0,ele
31.0,-4.0,105.0,-494.0,-598.0,140.0,ele
31.0,-7.0,97.0,-586.0,-525.0,30.0,ele
31.0,-5.0,99.0,-348.0,24.0,12.0,ele
31.0,-6.0,105.0,-470.0,24.0,122.0,ele
32.0,-6.0,107.0,-519.0,-274.0,85.0,ele
30.0,-4.0,103.0,-421.0,-415.0,122.0,ele
30.0,-7.0,100.0,-91.0,-177.0,177.0,ele
28.0,-8.0,95.0,280.0,97.0,18.0,ele
26.0,-3.0,83.0,-152.0,42.0,-109.0,ele
21.0,-1.0,72.0,311.0,824.0,390.0,ele
18.0,0.0,76.0,903.0,1972.0,592.0,ele
25.0,0.0,86.0,641.0,2400.0,995.0,ele
17.0,-8.0,83.0,445.0,3071.0,781.0,ele
19.0,0.0,90.0,494.0,4164.0,586.0,ele
15.0,-4.0,108.0,-604.0,5001.0,653.0,ele
16.0,-2.0,138.0,232.0,4909.0,629.0,ele
13.0,-11.0,148.0,-769.0,3285.0,390.0,ele
10.0,-11.0,146.0,-128.0,1618.0,-787.0,ele
6.0,-2.0,137.0,-561.0,519.0,-1044.0,ele
7.0,5.0,132.0,-396.0,-641.0,-751.0,ele
6.0,2.0,116.0,-390.0,-1319.0,-61.0,ele
6.0,-5.0,105.0,-24.0,-1184.0,164.0,ele
6.0,-13.0,102.0,207.0,-427.0,-195.0,ele
4.0,-20.0,106.0,1032.0,6.0,-793.0,ele
5.0,-25.0,108.0,1911.0,-146.0,-1770.0,ele
6.0,-27.0,111.0,775.0,-445.0,-3370.0,ele
5.0,-10.0,104.0,152.0,-806.0,-5111.0,ele
6.0,4.0,103.0,384.0,-232.0,-5221.0,ele

24.0,-7.0,92.0,-1111.0,293.0,18.0,ele
24.0,-2.0,93.0,-958.0,616.0,24.0,ele
22.0,-7.0,88.0,-1251.0,818.0,427.0,ele
18.0,-6.0,86.0,201.0,1728.0,-299.0,ele
21.0,4.0,101.0,-1221.0,2119.0,85.0,ele
17.0,-1.0,94.0,696.0,2650.0,1117.0,ele
15.0,-2.0,109.0,-348.0,3077.0,745.0,ele
13.0,-9.0,116.0,-67.0,3053.0,885.0,ele
11.0,-5.0,120.0,574.0,2955.0,323.0,ele
12.0,-6.0,127.0,177.0,2082.0,-73.0,ele
9.0,-1.0,122.0,-482.0,1557.0,-18.0,ele
6.0,-2.0,122.0,396.0,1343.0,-140.0,ele
5.0,0.0,127.0,-116.0,977.0,-61.0,ele
2.0,0.0,120.0,0.0,396.0,91.0,ele
2.0,2.0,117.0,-116.0,-195.0,-48.0,ele
2.0,4.0,109.0,-140.0,-549.0,635.0,ele
3.0,-6.0,104.0,738.0,-195.0,604.0,ele
4.0,-9.0,108.0,109.0,0.0,-24.0,ele
2.0,-7.0,110.0,671.0,-225.0,-451.0,ele
4.0,-4.0,111.0,390.0,-476.0,-525.0,ele
4.0,-6.0,107.0,6.0,-885.0,-580.0,ele
2.0,-9.0,106.0,-769.0,-580.0,-1184.0,ele
4.0,-7.0,108.0,-24.0,-317.0,-1832.0,ele
2.0,-4.0,110.0,67.0,-348.0,-2351.0,ele
5.0,-3.0,108.0,-195.0,-476.0,-2552.0,ele
4.0,-6.0,108.0,152.0,-244.0,-3181.0,ele
6.0,0.0,108.0,164.0,-482.0,-3926.0,ele
3.0,7.0,105.0,311.0,-189.0,-4128.0,ele
3.0,22.0,104.0,-146.0,-207.0,-3908.0,ele
3.0,22.0,106.0,366.0,97.0,-2937.0,ele
4.0,23.0,108.0,116.0,-122.0,-2613.0,ele
2.0,30.0,104.0,158.0,-42.0,-1734.0,ele
2.0,27.0,107.0,-122.0,207.0,-543.0,ele
2.0,14.0,111.0,586.0,262.0,54.0,ele
3.0,10.0,114.0,-116.0,-317.0,12.0,ele
5.0,11.0,104.0,-183.0,-421.0,18.0,ele
4.0,8.0,104.0,-372.0,-146.0,-323.0,ele
3.0,14.0,109.0,-439.0,79.0,-116.0,ele
2.0,11.0,112.0,348.0,-274.0,-67.0,ele
3.0,14.0,108.0,-714.0,-506.0,73.0,ele

22.0,-4.0,97.0,-1661.0,54.0,-512.0,ele
24.0,-6.0,94.0,-2192.0,-671.0,-409.0,ele
16.0,-9.0,89.0,-2809.0,-574.0,109.0,ele
19.0,-5.0,87.0,1196.0,-73.0,-1172.0,ele
21.0,6.0,97.0,-1319.0,1184.0,250.0,ele
22.0,-6.0,107.0,2033.0,720.0,195.0,ele
22.0,7.0,99.0,-598.0,1294.0,506.0,ele
23.0,-3.0,110.0,567.0,2088.0,1209.0,ele
22.0,-9.0,119.0,1062.0,2027.0,421.0,ele
